size,total_sqft,bath,price,site_location,bhk,price_per_sqft
3 BHK,1843.0,3.0,88.0,Wadgaon Sheri,3,4774.823657080847
3 BHK,1150.0,2.0,40.25,Viman Nagar,3,3500.0
3 BHK,1230.0,2.0,31.37,Vishrant Wadi,3,2550.4065040650407
4 BHK,3197.0,5.0,335.0,Wagholi,4,10478.573662808883
3 BHK,1703.0,3.0,130.0,Wakadewadi,3,7633.587786259542
2 BHK,1125.0,2.0,41.5,Wanowrie,2,3688.8888888888887
3 BHK,1516.0,3.0,65.0,Warje,3,4287.598944591029
2 BHK,1130.0,2.0,56.0,Yerawada,2,4955.7522123893805
4 BHK,3596.0,5.0,279.0,Alandi Road,4,7758.620689655172
3 BHK,1512.0,3.0,103.0,Ambegaon Budruk,3,6812.169312169312
3 BHK,1491.0,3.0,88.0,Anandnagar,3,5902.079141515761
2 BHK,1250.0,2.0,95.0,Aundh,2,7600.0
3 BHK,1650.0,3.0,90.75,Aundh Road,3,5500.0
2 BHK,1140.0,2.0,48.7,Balaji Nagar,2,4271.929824561404
4 Bedroom,1200.0,4.0,110.0,Baner,4,9166.666666666666
3 BHK,1881.0,3.0,95.0,Baner road,3,5050.50505050505
3 BHK,1100.0,3.0,56.57,Bhandarkar Road,3,5142.727272727273
3 BHK,2666.0,4.0,200.0,Bhavani Peth,3,7501.875468867217
2 BHK,1500.0,2.0,50.0,Bibvewadi,2,3333.3333333333335
2 BHK,1217.0,2.0,164.0,Bopodi,2,13475.760065735414
2 BHK,1197.0,2.0,50.0,Budhwar Peth,2,4177.109440267335
6 Bedroom,2400.0,4.0,170.0,Bund Garden Road,6,7083.333333333333
3 BHK,1345.0,3.0,60.0,Camp,3,4460.966542750929
4 Bedroom,1200.0,4.0,100.0,Chandan Nagar,4,8333.333333333334
4 BHK,3230.0,5.0,165.0,Dapodi,4,5108.359133126935
3 BHK,1260.0,2.0,95.0,Deccan Gymkhana,3,7539.68253968254
4 Bedroom,2750.0,5.0,240.0,Dehu Road,4,8727.272727272728
2 Bedroom,1200.0,2.0,80.0,Dhankawadi,2,6666.666666666667
3 Bedroom,1650.0,3.0,52.0,Dhayari Phata,3,3151.5151515151515
1 BHK,600.0,1.0,45.0,Dhole Patil Road,1,7500.0
2 BHK,1025.0,2.0,35.88,Erandwane,2,3500.4878048780492
2 BHK,973.0,2.0,56.0,Fergusson College Road,2,5755.395683453237
4 BHK,4110.0,4.0,590.0,Ganesh Peth,4,14355.231143552312
3 BHK,2533.0,3.0,425.0,Ganeshkhind,3,16778.523489932886
2 BHK,1007.0,2.0,75.0,Ghorpade Peth,2,7447.864945382324
1 BHK,800.0,1.0,39.99,Ghorpadi,1,4998.75
3 Bedroom,1830.0,3.0,119.0,Gokhale Nagar,3,6502.732240437159
2 BHK,1077.0,2.0,50.0,Gultekdi,2,4642.525533890436
1 Bedroom,672.0,1.0,27.0,Guruwar peth,1,4017.8571428571427
3 Bedroom,1280.0,3.0,87.0,Hadapsar,3,6796.875
2 BHK,865.0,2.0,40.0,Hadapsar Industrial Estate,2,4624.277456647399
2 BHK,1000.0,2.0,33.0,Hingne Khurd,2,3300.0
2 BHK,1285.0,2.0,65.0,Jangali Maharaj Road,2,5058.365758754864
1 BHK,662.0,1.0,29.0,Kalyani Nagar,1,4380.664652567976
5 Bedroom,2297.0,5.0,269.0,Karve Nagar,5,11710.927296473661
5 Bedroom,3750.0,6.0,295.0,Karve Road,5,7866.666666666667
3 BHK,1850.0,3.0,95.0,Kasba Peth,3,5135.135135135135
3 BHK,1754.0,3.0,132.0,Katraj,3,7525.655644241733
5 Bedroom,1200.0,4.0,150.0,Khadaki,5,12500.0
5 Bedroom,2200.0,7.0,350.0,Khadki,5,15909.09090909091
3 BHK,1567.0,3.0,100.0,Kharadi,3,6381.620931716656
3 BHK,1695.0,3.0,50.0,Kondhwa,3,2949.8525073746314
2 Bedroom,360.0,2.0,40.0,Kondhwa Budruk,2,11111.111111111111
2 BHK,1150.0,2.0,69.44,Kondhwa Khurd,2,6038.260869565217
3 BHK,1690.0,3.0,85.0,Koregaon Park,3,5029.585798816568
3 BHK,2350.0,3.0,210.0,Kothrud,3,8936.170212765957
2 BHK,1057.0,2.0,65.0,Law College Road,2,6149.479659413434
2 BHK,1320.0,2.0,91.0,Laxmi Road,2,6893.939393939394
4 BHK,2119.0,4.0,111.0,Lulla Nagar,4,5238.319962246343
2 BHK,1125.0,2.0,48.0,Mahatma Gandhi Road,2,4266.666666666667
3 BHK,2254.0,3.0,170.0,Mangalwar peth,3,7542.147293700089
1 BHK,645.0,1.0,34.18,Manik Bagh,1,5299.224806201551
2 BHK,1050.0,2.0,52.08,Market yard,2,4960.0
2 BHK,1040.0,2.0,41.6,Model colony,2,4000.0
3 BHK,1700.0,3.0,194.0,Mukund Nagar,3,11411.764705882353
3 BHK,1760.0,3.0,115.0,Mundhawa,3,6534.090909090909
3 BHK,1138.0,3.0,128.0,Nagar Road,3,11247.80316344464
2 BHK,984.0,2.0,45.91,Nana Peth,2,4665.650406504065
2 BHK,1140.0,2.0,38.65,Narayan Peth,2,3390.3508771929824
3 BHK,3596.0,3.0,200.0,Narayangaon,3,5561.735261401557
3 BHK,1365.0,3.0,54.0,Navi Peth,3,3956.043956043956
1 BHK,560.0,1.0,19.0,Padmavati,1,3392.8571428571427
2 BHK,1404.0,2.0,75.0,Parvati Darshan,2,5341.880341880342
4 BHK,1540.0,4.0,45.0,Pashan,4,2922.0779220779223
3 BHK,1050.0,2.0,39.0,Paud Road,3,3714.285714285714
4 Bedroom,360.0,4.0,37.0,Pirangut,4,10277.777777777777
3 BHK,1550.0,3.0,72.5,Prabhat Road,3,4677.419354838709
3 BHK,1653.0,3.0,93.0,Pune Railway Station,3,5626.134301270417
2 BHK,1194.0,2.0,47.0,Rasta Peth,2,3936.348408710218
3 BHK,1471.0,2.0,75.0,Raviwar Peth,3,5098.572399728077
2 BHK,700.0,2.0,35.0,Sadashiv Peth,2,5000.0
2 BHK,812.0,2.0,38.25,Sahakar Nagar,2,4710.591133004926
3 BHK,1504.0,2.0,83.0,Salunke Vihar,3,5518.617021276596
3 BHK,1450.0,3.0,75.0,Sasson Road,3,5172.413793103448
2 BHK,957.0,2.0,54.5,Satara Road,2,5694.879832810867
1 BHK,460.0,1.0,13.0,Senapati Bapat Road,1,2826.086956521739
2 Bedroom,900.0,2.0,128.0,Shaniwar Peth,2,14222.222222222223
2 BHK,1050.0,2.0,75.0,Shivaji Nagar,2,7142.857142857143
3 BHK,1820.0,3.0,85.0,Shukrawar Peth,3,4670.32967032967
2 BHK,1033.0,2.0,32.0,Sinhagad Road,2,3097.773475314618
2 Bedroom,800.0,1.0,90.0,Somwar Peth,2,11250.0
1 Bedroom,520.0,2.0,29.0,Swargate,1,5576.923076923077
2 BHK,1165.0,2.0,88.5,Tilak Road,2,7596.56652360515
2 BHK,1280.0,2.0,61.0,Uruli Devachi,2,4765.625
3 BHK,1950.0,3.0,230.0,Vadgaon Budruk,3,11794.871794871795
1 Bedroom,600.0,1.0,58.0,Wadgaon Sheri,1,9666.666666666666
3 BHK,1550.0,3.0,65.1,Viman Nagar,3,4199.999999999999
2 BHK,1392.0,2.0,130.0,Vishrant Wadi,2,9339.080459770115
3 BHK,1221.0,3.0,75.0,Wagholi,3,6142.506142506142
1 BHK,1000.0,1.0,19.0,Wakadewadi,1,1900.0
2 BHK,1300.0,2.0,60.0,Wanowrie,2,4615.384615384615
2 BHK,1065.0,2.0,31.5,Warje,2,2957.7464788732395
3 BHK,1209.0,2.0,65.0,Yerawada,3,5376.344086021505
1 Bedroom,375.0,1.0,40.0,Alandi Road,1,10666.666666666666
3 Bedroom,7800.0,3.0,2000.0,Ambegaon Budruk,3,25641.02564102564
3 BHK,1929.0,4.0,101.0,Anandnagar,3,5235.873509590461
2 BHK,1255.0,2.0,84.0,Aundh,2,6693.227091633466
2 BHK,1035.0,2.0,31.05,Aundh Road,2,3000.0
4 Bedroom,1200.0,5.0,270.0,Balaji Nagar,4,22500.0
3 BHK,1650.0,3.0,101.0,Baner,3,6121.212121212121
3 BHK,1275.0,2.0,65.0,Baner road,3,5098.0392156862745
2 BHK,1128.0,2.0,65.58,Bhandarkar Road,2,5813.829787234043
2 BHK,1140.0,2.0,38.55,Bhavani Peth,2,3381.578947368421
4 Bedroom,1200.0,4.0,200.0,Bibvewadi,4,16666.666666666668
2 BHK,1183.0,2.0,58.56,Bopodi,2,4950.126796280642
2 BHK,1155.0,2.0,39.0,Budhwar Peth,2,3376.6233766233768
3 BHK,1245.0,2.0,43.57,Bund Garden Road,3,3499.598393574297
2 BHK,1000.0,2.0,38.0,Camp,2,3800.0
2 BHK,1040.0,2.0,75.0,Chandan Nagar,2,7211.538461538462
4 BHK,2062.0,3.0,140.0,Dapodi,4,6789.524733268671
3 BHK,1477.0,2.0,75.0,Deccan Gymkhana,3,5077.860528097495
4 Bedroom,1050.0,3.0,85.0,Dehu Road,4,8095.238095238095
3 BHK,1525.0,2.0,65.0,Dhankawadi,3,4262.295081967213
2 BHK,1220.0,2.0,65.0,Dhole Patil Road,2,5327.868852459016
3 BHK,2388.0,3.0,195.0,Erandwane,3,8165.829145728643
2 BHK,1355.0,2.0,97.6,Fatima Nagar,2,7202.952029520296
2 BHK,1141.0,2.0,62.0,Fergusson College Road,2,5433.829973707274
2 BHK,1046.0,2.0,49.06,Ganesh Peth,2,4690.248565965583
1 BHK,630.0,1.0,35.0,Ganeshkhind,1,5555.555555555556
2 BHK,1247.0,2.0,62.35,Ghorpade Peth,2,5000.0
4 BHK,3855.0,4.0,220.0,Ghorpadi,4,5706.874189364462
2 BHK,850.0,2.0,32.5,Gokhale Nagar,2,3823.529411764706
2 BHK,1120.0,2.0,36.0,Gultekdi,2,3214.285714285714
8 Bedroom,800.0,8.0,285.0,Guruwar peth,8,35625.0
3 BHK,1798.0,3.0,110.0,Hadapsar,3,6117.908787541713
3 BHK,1180.0,2.0,45.0,Hadapsar Industrial Estate,3,3813.5593220338983
2 BHK,1000.0,2.0,34.0,Hingne Khurd,2,3400.0
2 BHK,1216.0,2.0,82.0,Jangali Maharaj Road,2,6743.421052631579
2 Bedroom,900.0,2.0,65.0,Kalyani Nagar,2,7222.222222222223
2 Bedroom,1100.0,2.0,65.0,Karve Nagar,2,5909.090909090909
3 BHK,1842.0,3.0,115.0,Karve Road,3,6243.213897937025
3 BHK,1075.0,2.0,43.0,Kasba Peth,3,4000.0
2 BHK,1495.0,3.0,88.0,Katraj,2,5886.28762541806
3 BHK,1700.0,3.0,120.0,Khadaki,3,7058.823529411765
3 BHK,1564.0,3.0,103.0,Khadki,3,6585.677749360614
2 BHK,1256.0,2.0,65.0,Kharadi,2,5175.15923566879
2 BHK,1047.0,2.0,89.0,Kondhwa,2,8500.477554918816
3 BHK,1458.0,3.0,78.45,Kondhwa Budruk,3,5380.658436213992
2 BHK,1063.0,2.0,61.17,Kondhwa Khurd,2,5754.468485418626
4 BHK,7400.0,5.0,1850.0,Koregaon Park,4,25000.0
2 BHK,1150.0,2.0,52.5,Kothrud,2,4565.217391304348
1 BHK,450.0,1.0,9.0,Law College Road,1,2000.0
2 BHK,1360.0,2.0,45.0,Laxmi Road,2,3308.823529411765
3 BHK,1605.0,3.0,76.0,Lulla Nagar,3,4735.202492211838
3 BHK,1200.0,4.0,205.0,Mahatma Gandhi Road,3,17083.333333333332
3 BHK,1810.0,3.0,100.0,Mangalwar peth,3,5524.861878453039
2 BHK,1250.0,2.0,48.5,Manik Bagh,2,3880.0
3 BHK,1475.0,2.0,58.99,Market yard,3,3999.322033898305
2 Bedroom,1100.0,3.0,125.0,Model colony,2,11363.636363636364
2 BHK,850.0,2.0,25.4,Mukund Nagar,2,2988.235294117647
2 BHK,1025.0,2.0,26.65,Mundhawa,2,2600.0
2 BHK,980.0,2.0,45.0,Nagar Road,2,4591.836734693878
3 BHK,1428.0,2.0,70.0,Nana Peth,3,4901.9607843137255
2 BHK,1130.0,2.0,74.0,Narayan Peth,2,6548.672566371682
3 BHK,1592.0,3.0,125.0,Narayangaon,3,7851.75879396985
3 BHK,2050.0,3.0,82.0,Navi Peth,3,4000.0
2 BHK,1407.0,2.0,83.87,Padmavati,2,5960.90973702914
3 BHK,4170.0,3.0,800.0,Parvati Darshan,3,19184.65227817746
3 BHK,1585.0,3.0,84.0,Pashan,3,5299.6845425867505
3 BHK,1785.0,3.0,130.0,Paud Road,3,7282.913165266106
2 BHK,900.0,2.0,45.0,Pirangut,2,5000.0
4 Bedroom,1350.0,4.0,160.0,Prabhat Road,4,11851.851851851852
3 BHK,1843.0,3.0,96.2,Pune Railway Station,3,5219.750406945198
4 BHK,2375.0,3.0,260.0,Rasta Peth,4,10947.368421052632
2 BHK,1200.0,2.0,67.0,Raviwar Peth,2,5583.333333333333
2 BHK,1113.0,2.0,52.0,Sadashiv Peth,2,4672.057502246182
2 BHK,1125.0,2.0,47.0,Sahakar Nagar,2,4177.777777777777
3 Bedroom,1200.0,3.0,56.0,Salunke Vihar,3,4666.666666666667
3 BHK,1150.0,3.0,45.0,Sasson Road,3,3913.0434782608695
2 BHK,770.0,1.0,70.0,Satara Road,2,9090.90909090909
2 BHK,1181.0,2.0,57.0,Senapati Bapat Road,2,4826.418289585097
3 BHK,1550.0,3.0,64.7,Shaniwar Peth,3,4174.193548387097
2 BHK,1200.0,2.0,86.0,Shivaji Nagar,2,7166.666666666667
2 BHK,1295.0,2.0,55.47,Shukrawar Peth,2,4283.397683397683
3 Bedroom,480.0,3.0,65.0,Sinhagad Road,3,13541.666666666666
3 BHK,1506.0,3.0,95.0,Somwar Peth,3,6308.100929614874
3 BHK,1872.0,3.0,152.0,Swargate,3,8119.65811965812
4 BHK,2900.0,4.0,240.0,Tilak Road,4,8275.862068965518
3 BHK,1326.0,2.0,35.0,Uruli Devachi,3,2639.517345399698
2 BHK,1040.0,2.0,33.28,Vadgaon Budruk,2,3200.0
5 Bedroom,1200.0,5.0,90.0,Wadgaon Sheri,5,7500.0
2 BHK,1020.0,2.0,48.0,Viman Nagar,2,4705.882352941177
3 BHK,1400.0,3.0,90.0,Vishrant Wadi,3,6428.571428571428
10 BHK,4000.0,12.0,160.0,Wagholi,10,4000.0
1 Bedroom,812.0,1.0,26.0,Wakadewadi,1,3201.9704433497536
2 BHK,1100.0,2.0,54.0,Wanowrie,2,4909.090909090909
2 BHK,829.0,2.0,22.8,Warje,2,2750.301568154403
5 Bedroom,750.0,4.0,95.0,Yerawada,5,12666.666666666666
4 Bedroom,2700.0,4.0,350.0,Alandi Road,4,12962.962962962964
3 BHK,1500.0,3.0,72.99,Ambegaon Budruk,3,4865.999999999999
2 BHK,850.0,2.0,25.99,Anandnagar,2,3057.6470588235293
2 BHK,1180.0,2.0,60.0,Aundh,2,5084.745762711865
4 BHK,5108.0,5.0,995.0,Aundh Road,4,19479.24823805795
3 BHK,2215.0,4.0,150.0,Balaji Nagar,3,6772.009029345372
2 BHK,1010.0,2.0,36.0,Baner,2,3564.3564356435645
2 BHK,1350.0,2.0,60.0,Baner road,2,4444.444444444444
2 BHK,1100.0,2.0,50.0,Bhandarkar Road,2,4545.454545454545
3 BHK,1450.0,2.0,62.93,Bhavani Peth,3,4340.0
2 BHK,1133.0,2.0,40.0,Bibvewadi,2,3530.45013239188
3 BHK,1564.0,3.0,100.0,Bopodi,3,6393.861892583121
2 Bedroom,640.0,1.0,10.5,Budhwar Peth,2,1640.625
3 BHK,2072.0,4.0,157.0,Bund Garden Road,3,7577.220077220078
2 Bedroom,432.0,2.0,65.0,Camp,2,15046.296296296296
3 BHK,1460.0,2.0,51.1,Chandan Nagar,3,3500.0
1 BHK,600.0,2.0,35.0,Dapodi,1,5833.333333333333
2 BHK,1050.0,2.0,52.07,Deccan Gymkhana,2,4959.047619047619
2 BHK,700.0,2.0,35.0,Dehu Road,2,5000.0
3 Bedroom,1200.0,3.0,66.0,Dhankawadi,3,5500.0
1 BHK,654.0,1.0,38.0,Dhayari Phata,1,5810.397553516819
2 BHK,1105.0,2.0,50.0,Dhole Patil Road,2,4524.886877828054
3 BHK,1800.0,3.0,150.0,Erandwane,3,8333.333333333334
2 Bedroom,1200.0,2.0,160.0,Fatima Nagar,2,13333.333333333334
1 BHK,700.0,1.0,30.84,Fergusson College Road,1,4405.714285714285
2 BHK,1000.0,2.0,51.0,Ganesh Peth,2,5100.0
5 Bedroom,3500.0,5.0,350.0,Ganeshkhind,5,10000.0
3 BHK,1240.0,2.0,63.0,Ghorpade Peth,3,5080.645161290323
2 BHK,1200.0,2.0,45.0,Ghorpadi,2,3750.0
3 BHK,1400.0,2.0,80.0,Gokhale Nagar,3,5714.285714285715
3 BHK,1393.0,3.0,54.0,Gultekdi,3,3876.5254845656855
2 BHK,1140.0,2.0,50.0,Guruwar peth,2,4385.964912280701
5 Bedroom,1000.0,5.0,130.0,Hadapsar,5,13000.0
3 BHK,1640.0,3.0,70.0,Hadapsar Industrial Estate,3,4268.292682926829
2 Bedroom,1200.0,2.0,62.0,Hingne Khurd,2,5166.666666666667
2 BHK,720.0,2.0,65.0,Jangali Maharaj Road,2,9027.777777777777
3 BHK,1650.0,3.0,68.0,Kalyani Nagar,3,4121.212121212121
4 BHK,2496.0,4.0,125.0,Karve Nagar,4,5008.01282051282
2 BHK,905.0,2.0,32.0,Karve Road,2,3535.9116022099447
3 BHK,1600.0,3.0,125.0,Kasba Peth,3,7812.5
2 BHK,1070.0,2.0,45.48,Katraj,2,4250.467289719626
4 Bedroom,8400.0,5.0,1675.0,Khadaki,4,19940.47619047619
2 BHK,1200.0,2.0,100.0,Khadki,2,8333.333333333334
5 Bedroom,1800.0,5.0,350.0,Kharadi,5,19444.444444444445
4 Bedroom,2600.0,4.0,115.0,Kondhwa,4,4423.076923076923
2 BHK,1145.0,2.0,75.0,Kondhwa Budruk,2,6550.218340611354
3 BHK,1495.0,3.0,55.0,Kondhwa Khurd,3,3678.9297658862874
3 Bedroom,1200.0,2.0,300.0,Koregaon Park,3,25000.0
3 BHK,1400.0,3.0,53.0,Kothrud,3,3785.714285714286
3 BHK,1558.0,3.0,90.0,Law College Road,3,5776.636713735558
2 BHK,1007.0,2.0,53.0,Laxmi Road,2,5263.1578947368425
2 BHK,902.0,2.0,25.26,Lulla Nagar,2,2800.4434589800444
2 BHK,1054.0,2.0,53.0,Mahatma Gandhi Road,2,5028.462998102466
3 BHK,1135.0,2.0,39.73,Mangalwar peth,3,3500.440528634361
2 BHK,996.0,2.0,49.0,Manik Bagh,2,4919.678714859438
2 BHK,1275.0,2.0,47.0,Market yard,2,3686.274509803922
2 Bedroom,1250.0,2.0,75.0,Model colony,2,6000.0
4 BHK,2502.0,4.0,170.0,Mukund Nagar,4,6794.564348521183
2 BHK,1394.0,2.0,52.0,Mundhawa,2,3730.2725968436157
2 BHK,1243.0,2.0,46.0,Nagar Road,2,3700.7240547063557
2 BHK,1216.0,2.0,75.0,Nana Peth,2,6167.763157894737
2 BHK,1075.0,2.0,57.0,Narayan Peth,2,5302.325581395349
3 BHK,1500.0,3.0,120.0,Navi Peth,3,8000.0
4 BHK,1708.0,3.0,76.0,Padmavati,4,4449.648711943794
3 Bedroom,1500.0,3.0,250.0,Parvati Darshan,3,16666.666666666668
3 BHK,1800.0,4.0,115.0,Pashan,3,6388.888888888889
2 BHK,1532.0,2.0,65.0,Paud Road,2,4242.819843342037
3 BHK,1726.0,3.0,81.99,Pirangut,3,4750.289687137891
2 BHK,1220.0,2.0,54.89,Prabhat Road,2,4499.180327868852
2 BHK,1100.0,2.0,50.0,Pune Railway Station,2,4545.454545454545
3 BHK,1530.0,3.0,40.0,Rasta Peth,3,2614.37908496732
2 BHK,840.0,2.0,28.0,Raviwar Peth,2,3333.3333333333335
3 BHK,1250.0,4.0,39.0,Sadashiv Peth,3,3120.0
2 BHK,1030.0,2.0,35.0,Sahakar Nagar,2,3398.0582524271845
3 BHK,1499.0,3.0,89.0,Salunke Vihar,3,5937.291527685124
3 BHK,1280.0,2.0,55.0,Sasson Road,3,4296.875
2 BHK,1170.0,2.0,59.0,Satara Road,2,5042.735042735043
3 Bedroom,2646.0,3.0,99.0,Senapati Bapat Road,3,3741.496598639456
2 BHK,1161.0,2.0,36.69,Shaniwar Peth,2,3160.206718346253
2 Bedroom,1633.0,2.0,72.0,Shivaji Nagar,2,4409.0630740967545
2 BHK,1050.0,2.0,65.0,Shukrawar Peth,2,6190.476190476191
4 Bedroom,1650.0,5.0,309.0,Sinhagad Road,4,18727.272727272728
1 BHK,552.5,1.0,13.26,Somwar Peth,1,2400.0
1 BHK,418.0,2.0,11.5,Swargate,1,2751.196172248804
2 BHK,905.0,2.0,50.0,Tilak Road,2,5524.861878453039
3 BHK,1510.0,2.0,55.0,Uruli Devachi,3,3642.384105960265
3 BHK,1390.0,2.0,60.47,Vadgaon Budruk,3,4350.359712230216
2 BHK,1101.0,2.0,66.0,Wadgaon Sheri,2,5994.550408719346
4 BHK,2736.0,4.0,130.0,Viman Nagar,4,4751.461988304093
3 BHK,2350.0,4.0,163.0,Vishrant Wadi,3,6936.170212765957
2 BHK,1056.0,2.0,55.0,Wagholi,2,5208.333333333333
3 BHK,1425.0,2.0,49.88,Wakadewadi,3,3500.3508771929824
3 BHK,1450.0,3.0,70.0,Wanowrie,3,4827.586206896552
2 BHK,1000.0,2.0,34.0,Warje,2,3400.0
1 BHK,575.0,1.0,38.0,Yerawada,1,6608.695652173913
3 BHK,1350.0,2.0,47.24,Alandi Road,3,3499.259259259259
3 Bedroom,2000.0,2.0,180.0,Ambegaon Budruk,3,9000.0
3 BHK,1770.0,3.0,90.0,Anandnagar,3,5084.745762711865
3 BHK,3155.0,3.0,315.0,Aundh,3,9984.152139461174
2 Bedroom,616.0,3.0,45.0,Aundh Road,2,7305.194805194805
1 BHK,745.0,1.0,34.27,Balaji Nagar,1,4600.000000000001
7 Bedroom,6500.0,7.0,104.0,Baner,7,1600.0
4 Bedroom,2400.0,4.0,650.0,Baner road,4,27083.333333333332
2 BHK,1547.0,2.0,103.0,Bhandarkar Road,2,6658.047834518423
3 BHK,1713.0,3.0,120.0,Bhavani Peth,3,7005.253940455342
4 Bedroom,3300.0,4.0,430.0,Bibvewadi,4,13030.30303030303
8 Bedroom,1135.0,4.0,190.0,Bopodi,8,16740.08810572687
3 BHK,1856.0,4.0,180.0,Budhwar Peth,3,9698.275862068966
2 BHK,1152.0,2.0,57.0,Bund Garden Road,2,4947.916666666667
2 BHK,1100.0,2.0,46.75,Camp,2,4250.0
3 BHK,2357.0,3.0,135.0,Chandan Nagar,3,5727.619855748833
3 BHK,1820.0,4.0,95.0,Dapodi,3,5219.780219780219
3 BHK,1865.0,3.0,139.0,Deccan Gymkhana,3,7453.083109919571
2 BHK,1240.0,2.0,65.0,Dehu Road,2,5241.935483870968
3 BHK,1360.0,3.0,75.0,Dhankawadi,3,5514.705882352941
4 Bedroom,4200.0,4.0,255.0,Dhayari Phata,4,6071.428571428572
3 BHK,1450.0,2.0,63.51,Dhole Patil Road,3,4380.0
2 BHK,1139.0,2.0,72.0,Erandwane,2,6321.334503950834
3 BHK,1565.0,2.0,56.0,Fatima Nagar,3,3578.2747603833864
3 Bedroom,1200.0,3.0,165.0,Fergusson College Road,3,13750.0
4 Bedroom,600.0,4.0,77.0,Ganesh Peth,4,12833.333333333334
2 BHK,1200.0,2.0,39.0,Ganeshkhind,2,3250.0
3 BHK,1855.0,3.0,140.0,Ghorpade Peth,3,7547.169811320755
2 Bedroom,1100.0,2.0,55.0,Ghorpadi,2,5000.0
3 BHK,1350.0,2.0,65.0,Gokhale Nagar,3,4814.814814814815
3 BHK,2266.0,3.0,207.0,Gultekdi,3,9135.03971756399
1 BHK,660.0,1.0,23.0,Guruwar peth,1,3484.848484848485
2 BHK,1490.0,2.0,150.0,Hadapsar,2,10067.114093959732
3 BHK,1083.0,2.0,48.0,Hadapsar Industrial Estate,3,4432.13296398892
2 BHK,1232.0,2.0,83.0,Hingne Khurd,2,6737.012987012987
3 BHK,1550.0,3.0,86.8,Jangali Maharaj Road,3,5600.0
2 BHK,1227.0,2.0,70.0,Kalyani Nagar,2,5704.9714751426245
2 BHK,1059.0,2.0,68.0,Karve Nagar,2,6421.152030217186
2 BHK,545.0,1.0,29.0,Karve Road,2,5321.100917431193
2 BHK,1152.0,2.0,54.0,Kasba Peth,2,4687.5
2 BHK,870.0,1.0,45.0,Katraj,2,5172.413793103448
2 BHK,1210.0,2.0,78.0,Khadaki,2,6446.280991735537
1 BHK,663.0,1.0,46.1,Khadki,1,6953.242835595776
3 BHK,1464.0,2.0,135.0,Kharadi,3,9221.311475409837
3 BHK,1365.0,3.0,80.0,Kondhwa,3,5860.805860805861
3 BHK,1704.0,3.0,120.0,Kondhwa Budruk,3,7042.2535211267605
2 BHK,1256.0,2.0,73.0,Koregaon Park,2,5812.101910828025
2 BHK,883.0,2.0,49.0,Kothrud,2,5549.263873159683
3 BHK,1080.0,2.0,45.0,Law College Road,3,4166.666666666667
2 BHK,497.0,1.0,25.0,Laxmi Road,2,5030.181086519115
2 BHK,1073.0,2.0,52.36,Lulla Nagar,2,4879.77632805219
6 BHK,3000.0,6.0,250.0,Mahatma Gandhi Road,6,8333.333333333334
2 BHK,1300.0,2.0,32.0,Mangalwar peth,2,2461.5384615384614
1 BHK,662.0,1.0,45.0,Manik Bagh,1,6797.583081570997
2 BHK,1200.0,2.0,75.0,Market yard,2,6250.0
3 BHK,1550.0,3.0,75.0,Model colony,3,4838.709677419355
3 BHK,1707.0,3.0,171.0,Mukund Nagar,3,10017.574692442882
2 BHK,1310.0,2.0,80.43,Mundhawa,2,6139.69465648855
3 BHK,1577.0,3.0,65.0,Nagar Road,3,4121.750158528852
3 BHK,1324.0,3.0,65.0,Nana Peth,3,4909.365558912386
3 BHK,1786.0,2.0,106.0,Narayan Peth,3,5935.05039193729
2 BHK,1174.0,2.0,75.0,Narayangaon,2,6388.415672913117
1 BHK,565.0,1.0,33.0,Navi Peth,1,5840.70796460177
3 BHK,1400.0,2.0,95.0,Padmavati,3,6785.714285714285
1 BHK,635.0,1.0,28.0,Parvati Darshan,1,4409.4488188976375
6 Bedroom,3000.0,8.0,400.0,Pashan,6,13333.333333333334
3 BHK,1368.0,2.0,54.71,Paud Road,3,3999.2690058479534
3 BHK,1450.0,3.0,55.0,Pirangut,3,3793.103448275862
2 BHK,1045.0,2.0,48.0,Prabhat Road,2,4593.301435406698
2 BHK,1128.0,2.0,65.4,Pune Railway Station,2,5797.8723404255325
2 BHK,1125.0,2.0,54.0,Rasta Peth,2,4800.0
2 BHK,1195.0,2.0,62.38,Raviwar Peth,2,5220.083682008368
1 Bedroom,630.0,2.0,70.0,Sadashiv Peth,1,11111.111111111111
3 Bedroom,1350.0,2.0,105.0,Sahakar Nagar,3,7777.777777777777
3 BHK,1740.0,3.0,120.0,Salunke Vihar,3,6896.551724137931
2 BHK,877.0,2.0,29.0,Sasson Road,2,3306.72748004561
3 BHK,1770.0,4.0,68.0,Satara Road,3,3841.80790960452
1 BHK,450.0,1.0,15.0,Senapati Bapat Road,1,3333.3333333333335
2 Bedroom,1000.0,2.0,55.0,Shaniwar Peth,2,5500.0
2 BHK,1300.0,2.0,78.0,Shivaji Nagar,2,6000.0
3 BHK,1300.0,2.0,42.0,Shukrawar Peth,3,3230.769230769231
2 BHK,985.0,2.0,40.39,Sinhagad Road,2,4100.507614213198
2 BHK,1045.0,2.0,42.0,Somwar Peth,2,4019.1387559808613
2 BHK,1250.0,2.0,62.4,Swargate,2,4992.0
3 Bedroom,2400.0,4.0,130.0,Tilak Road,3,5416.666666666667
2 BHK,1194.0,2.0,46.0,Uruli Devachi,2,3852.5963149078725
